nombre,empresa calificacion y ciudad,descripcion,modalidad,tiempo 
Se precisa Urgente,.Net Developer,"Importante empresa del sector BPO Santander, Bucaramanga",Nos encontramos en la búsqueda de la persona encargada de desarrollar y dar mantenimientos a los módulos del sistema...,Remoto,Hace 5 días
Se precisa Urgente,.Net Developer,"Importante empresa del sector BPO Bogotá, D.C., Bogotá, D.C.",Nos encontramos en la búsqueda de la persona encargada de desarrollar y dar mantenimientos a los módulos del sistema...,Remoto,Hace 5 días
Desarrollador Fullstack Senior Mobile,"AGENCIA DE SEGUROS C&S LTDA Bogotá, D.C., Bogotá, D.C.",Importante empresa del sector tecnologico se encuentra en busqueda de un Desarrollador Fullstack Senior Mobile que...,Presencial y remoto,Hace 5 días
"Estudiante o Técnico electrónico Reparación, mantenimiento de equipos electrónicos","Mision Empresarial S.A 4,1 Antioquia, Medellín",Empresa dedicada a la remanufactura de equipos de tecnología requiere para su equipo de trabajo Estudiante o Técnico...,Hace 5 días
Backend Developer,"Oktana Valle del Cauca, Cali","Somos Oktana, empresa de software especializada en servicios para desarrollo de aplicaciones, diseño, implementación,...",Presencial y remoto,Hace 5 días
Se precisa Urgente,Desarrolador .NET,"Oktana Valle del Cauca, Cali","Se debe tener experiencia en el diseño, la codificación, las pruebas y la administración constante de aplicaciones....",Remoto,Hace 5 días
Conductores de Reparto Licencia C2 o C3 Cartagena / Experiencia manejo de sistema bajo,"ACTIVOS S A S 4,2 Bolívar, Cartagena de Indias","Reconocida multinacional del sector de bebidas , requiere para su equipo de trabajo CONDUCTORES DE REPARTO con...",Hace 5 días
Se precisa Urgente Empleo destacado,Web Creation Support Specialist,"TaskUs S.A. de C.V. Valle del Cauca, Cali",The Web Creation Support Specialist is an essential member of the Web Support team that provides assistance to...,Remoto,Hace 5 días
Conductores de Reparto Licencia C2 o C3 Cartagena / Experiencia manejo de sistema bajo,"ACTIVOS S A S 4,2 Bolívar, Cartagena de Indias","Reconocida multinacional del sector de bebidas , requiere para su equipo de trabajo CONDUCTORES DE REPARTO con...",Hace 5 días
Empleo destacado,Profesional Sistema de Gestión de Continuidad,"Importante empresa del sector Bogotá, D.C., Bogotá, D.C.","Importante compañía requiereprofesional de Ingenierías o carreras administrativa, con experiencia mínima de 1 años en...",Hace 5 días
desarrollador ruby on rails 8864,"PeakU 4,0 Bogotá, D.C., Bogotá, D.C.","## **Que hacemos? ** Somos expertos en la ciencia de aprendizaje, pioneros en el desarrollo y la entrega profesional...",Presencial y remoto,Hace 5 días
Desarrollador Junior,"INTELCIA 4,1 Bogotá, D.C., Bogotá, D.C.","Somos una Multinacional especializada en procesos de Contact Center y BPO; centrada en nuestros clientes, siendo este...",Presencial y remoto,Hace 5 días
Ingeniero de Monitoreo y Control del sistema,"TU TEMPORAL S.A 4,1 Bogotá, D.C., Bogotá, D.C.",Importante multinacional requiere para su equipo de trabajoTécnico/ Tecnológoo profesional en Ingeniería de Sistemas...,Hace 5 días
Jefe Cocina / Bogota,"A & J SYSTEM NETWORK SAS Bogotá, D.C., Bogotá, D.C.","Buscamos Jefe de cocina administrador, tecnico con experiencia de 6 meses en el sector de cocina. Dentro de su rol...",Hace 5 días
Se precisa Urgente Empleo destacado,Desarrollador de videojuegos,"Importante empresa Bogotá, D.C., Bogotá, D.C.",Estamos en la búsqueda de un desarrollador Unreal Engineel cual debe estar capacitado para el uso de la herramienta...,Presencial y remoto,Hace 5 días
Asesor Comercial / Sin experiencia,"A & J SYSTEM NETWORK SAS Bogotá, D.C., Bogotá, D.C.","Buscamos agente comercial de servicios sin experiencia, para importante BPO del país Tiene como función El abordaje de...",Hace 5 días
Empleo destacado,Asesor Pensional / Medellin,"A & J SYSTEM NETWORK SAS Antioquia, Medellín","Buscamos asesor técnico de ahorro pensional con experiencia de 1 año en ventas, para importante compañía de pensiones...",Hace 5 días
Se precisa Urgente Empleo destacado,Ventas de seguros / Call center,"A & J SYSTEM NETWORK SAS Bogotá, D.C., Bogotá, D.C.",Importante entidad se encuentra en la búsqueda de Agente Call Center con 3 mese de experiencia en ventas que quieranes...,Hace 5 días
Se precisa Urgente Empleo destacado,Ejecutivo de venta,"ManageEngine Cundinamarca, Chía","Experiencia en la venta de software (2 a 5 años) Conocimiento en CRM o ERP Ubicación: Cundinamarca, chia. Habilidades:...",Hace 5 días
Empleo destacado,tecnologo en sistema de gestion y salud en el trabajo,"Importante empresa del sector Bogotá, D.C., Bogotá, D.C.",Tecnólogo en Sistema de Gestión y salud en el trabajo con énfasis en Talento Humano SG-SSTcontrato laboral a termino...,Hace 5 días
Patronaje,"Asesoramos Consultoria SAS Valle del Cauca, Cali",Tecnico o profesional en Diseño de Modas. Experiencia de 3 a 5 años en el sector textil/moda en patronaje....,Hace 5 días
Se precisa Urgente Empleo destacado,Agente Ventas / 36 horas semanales,"A & J SYSTEM NETWORK SAS Bogotá, D.C., Bogotá, D.C.",Importante entidad se encuentra en la búsqueda de Agente Call Center en ventas con mínimo 6 meses de experiencia en...,Hace 5 días
Analista de reporting junior,"Importante empresa del sector Bogotá, D.C., Bogotá, D.C.","Reconocida entidad de Contac center requiere para su equipo de trabajo Analista de visualización, con amplio...",Hace 5 días
Analista Nómina y Desvinculación,"Empleamos S.A 4,2 Antioquia, Medellín","Importante empresa requiere para su equipo de trabajo Técnico, tecnólogo, o Profesional en: Administración de recursos...",Hace 5 días
Analista de Mercadeo o ventas para Asesor Canal WEB,"EMPRESA DE SERVICIOS TEMPORALES MAXEMPLEOS S.A.S. 4,2 Antioquia, Medellín",La empresa Distribuidora Farmacéutica Roma se encuentra en la búsqueda de unAnalista de Mercadeo para el cargo de...,Hace 5 días
programador de producción/logística o manejo de inventarios,"Adecco Colombia S.A. 4,3 Risaralda, Pereira","¡Estas en búsqueda de empleo! y eres tecnólogo industrial o carreras afines, es tú oportunidad de pertenecer a una...",Hace 5 días
Ingeniero de Aplicaciones Programación C# .Net,"nexarte servicios temporales s.a 4,2 Bogotá, D.C., Bogotá, D.C.",Empresa del sector servicios busca Profesionales de Ingeniería de Sistemas o carreras a fines Experiencia mínima de 1...,Hace 5 días
.Net Developer,"Importante empresa del sector BPO Valle del Cauca, Cali",Nos encontramos en la búsqueda de la persona encargada de desarrollar y dar mantenimientos a los módulos del sistema...,Hace 5 días
Técnico/a electrónico/a,"Importante empresa del sector Antioquia, Medellín",Empresa dedicada al diagnóstico y reparación de fallas de las tarjetas electrónicas de electrodomésticos de línea...,Hace 5 días
Auxiliar de soporte técnico informático,"Importante empresa del sector Antioquia, Guarne",Empresa tecnológica requiere para la ciudad de Guarne Técnico o Tecnólogo en Sistemas o afines para el cargo de...,Hace 5 días
Empleo destacado,Ingeniero de Desarrollo .NET / Manejo de idioma Inglés.,"SUMINISTRAMOS RECURSOS HUMANOS TEMPORALES SUMITEMP S.A.S 4,3 Bogotá, D.C., Bogotá, D.C.","Si eres apasionado por el desarrollo y quieres hacer parte de nuestro equipo de trabajo, aplica tu hoja de vida a...",Hace 5 días
Técnico electrónico o sistemas,"Staffing de Colombia 4,3 Bogotá, D.C., Bogotá, D.C.","Importante empresa del país requiere para su equipo de trabajo, TÉCNICOS O TECNÓLOGOS, con experiencia en el sector...",Hace 5 días
Coordinador Sistema De Gestión De Calidad / Tocancipá,"ACTIVOS S A S 4,2 Cundinamarca, Tocancipá","Importante empresa del sector industrial requiere para su equipo de trabajo profesional en Ingeniería Industrial,...",Hace 5 días
ingeniero/a,"Interfire S.A.S 3,9 Bogotá, D.C., Bogotá, D.C.","Ingeniero de proyectos con experiencia en detección y alarma cumplirá funciones de realizar Planes de Inspección,...",Hace 5 días
Desarrollador,"O.S Group S.A.S Antioquia, Medellín","Apoyo actividades de soporte y desarrollo de aplicaciones web, deseable conocimientos en java y/o javascript, base de...",Remoto,Hace 5 días
desarrollador/a,"Agencia de empleo de Comfenalco Cartagena Bolívar, Cartagena de Indias","Importante empresa solicita Técnico o Tecnólogo en Programación ( Php, Mysql; preferiblemente con manejo en framework,...",Hace 5 días
Estudiante en Practica,"Fundacion Valle del Lili 4,7 Valle del Cauca, Cali","Quieres hacer parte de nuestra ciudad Lili? Somos un Hospital Integral de alta complejidad, sustentado en los pilares...",Hace 5 días
Asesor Comercial,"Redes Eléctricas S.A. Bogotá, D.C., Bogotá, D.C.","Importante empresa del sector eléctrico, busca para su equipo de trabajo ASESOR COMERCIAL,con experiencia en ventas...",Hace 5 días
electrónico/a,"Futesa s.a. 4,0 Antioquia, Medellín","Importante empresa dedicada a la fabricamos equipos biomédicos para medicina estética y fisioterapia, esta en búsqueda...",Hace 5 días
Ingeniero de Sistemas o Electronico,"Valle Salud IPS Valle del Cauca, Cali","A) Educación: Ingeniero de Sistemas, Ingeniero Electrónico o Tecnólogo. B) Formación: Estudios en Lenguajes de...",Hace 5 días
Desarrollador con experiencia en Java/SQL Bilingüe Inglés,"ZEMSANIA COLOMBIA SAS 4,0 - Colombia",Actualmente en Zemsania solicitamos para uno de nuestros clientes un Desarrollador con experiencia mayor a 3 años en...,Remoto,Hace 5 días
Se precisa Urgente,Ingeniero Programador Lean,"MARVAL S.A. 4,3 Cundinamarca, Zipaquirá","Marval ha sido reconocida como una de las mejores 100 empresas para trabajar en Colombia, logrando que nuestros...",Hace 5 días
Account Manager,"DAYVO SISTEMAS COLOMBIA Antioquia, Medellín","Dayvo Sistemas, somos una empresa española de Marketing digital con más de 17 años en el sector. Requerimos Acccount...",Hace 5 días
Se precisa Urgente Empleo destacado,Help Desk / Seguridad Electrónica / Cali,"S&A Servicios y Asesorias 4,3 Valle del Cauca, Cali","Importante empresa de seguridad electrónica, con más de 12 años de experiencia como importadores mayoristas de medios...",Hace 5 días
Desarrollador JAVA Bilingüe Inglés,"ZEMSANIA COLOMBIA SAS 4,0 - Colombia",Actualmente en Zemsania solicitamos para uno de nuestros clientes un Desarrollador con experiencia mayor a 3 años en...,Remoto,Hace 5 días
Empleo destacado,Ejecutivo comercial venta de software,"Futesa s.a. 4,0 Antioquia, Medellín",Empresa dedicada a actividades de consultoría informática y actividades de administración de instalaciones...,Hace 5 días
Se precisa Urgente Empleo destacado,Asesor Comercial Call Center,"Integra Web Ingeniería S.A.S. Santander, Floridablanca",La misión del teleconcertadorserá concertar visitas para el equipo de comerciales de campo encargados del mercado...,Presencial y remoto,Hace 5 días
"Ingeniero Electrico, Electronico, Electromecanico con Especializacion","CAFAM 4,5 Tolima, Melgar","¿Buscas ser parte de una cultura de alto desempeño, comprometida con lo social? Si es así, te invitamos a participar...",Hace 5 días
Auxiliar de la central omt,"SEGURIDAD ATLAS LTDA. 4,4 Bogotá, D.C., Bogotá, D.C.","Reconocida empresa de seguridad a nivel nacional solicita: Auxiliar de la central, programador 1. Requisitos: ...",Hace 5 días
desarrollador/a RPA,"NTT DATA Colombia 4,2 Bogotá, D.C., Bogotá, D.C.","Importante multinacional de tecnología se encuentra en búsqueda de profesional en Ingeniería de Sistemas, Ingeniería...",Presencial y remoto,Hace 5 días
Se precisa Urgente Empleo destacado,Web and Graphic Designer,"SOSA BPO S.A.S. Antioquia, Medellín","Design of logos, brands and websites for companies, as needed Client will send examples of some design ideas and...",Hace 5 días
Ingeniero de Software,"NUEVA EPS S.A 4,4 Bogotá, D.C., Bogotá, D.C.",Importante empresa del sector salud busca para su equipo de trabajo Ingeniero de Sistemas con especialización en...,Hace 5 días
Técnico Informatico Windows server,"Inetum 4,1 Bogotá, D.C., Bogotá, D.C.","Importantecompañia requiere para conformar su equipo de trabajo,Técnico / Tecnólogo / Ingeniero en sistemas,...",Presencial y remoto,Hace 5 días
Desarrollador de software,"Importante empresa del sector Bogotá, D.C., Bogotá, D.C.","Importante empresa del sector salud requiere Técnicos, tecnólogos o estudiantes de carreras comoIngeniería de Sistemas...",Hace 5 días
Desarrollador .Net Core / Angular,"Servilabor Bogotá, D.C., Bogotá, D.C.",Compañía multinacional de soluciones tecnológicas avanzadas requiere para su equipo de trabajo desarrollador de...,Hace 5 días
Se precisa Urgente,Analista de Planeación,"Mueve Fontibon SAS Bogotá, D.C., Bogotá, D.C.","Empresa de movilidad eléctrica SITP, se encuentra en búsqueda de Analista de Planeación. Profesional o estudiante en...",Hace 5 días
Se precisa Urgente Empleo destacado,Coordinador Bilingue de HelpDesk,"TDCX Bogotá, D.C., Bogotá, D.C.","¡Hola, somos TDCX Colombia del Equipo de Reclutamiento y Selección! Nosotros somos un BPO asiático con base en...",Hace 5 días
Desarrollador Móvil,"Puedo Ser Bogotá, D.C., Bogotá, D.C.",Prestigiosa compañía de TI requiere para su equipo de trabajo Desarrollador de aplicaciones móviles con experiencia de...,Remoto,Hace 5 días
Diseñador/a Grafica,"Malebasics Colombia S.A.S Bogotá, D.C., Bogotá, D.C.",De Preferencia Localizado en MEDELLIN o BOGOTA. Pero abiertos a cualquier lugar del Pais Creacion de Piezas para...,Presencial y remoto,Hace 5 días
Especialista Java,"Indra Colombia LTDA 4,2 Bogotá, D.C., Bogotá, D.C.",Profesional en ingeniería de sistemas con experiencia de al menos 8 años en Proyectos de Desarrollo de Software. Con...,Remoto,Hace 5 días
Lider tecnico .Net,"NTT DATA Colombia 4,2 Bogotá, D.C., Bogotá, D.C.","Importante multinacional de tecnología se encuentra en búsqueda de lider tecnico .Net con experincia de mas de 5 años,...",Remoto,Hace 5 días
webmaster y diseñador gráfico,"CORPORACION INSTITUTO COLOMBIANO DE CUALIFICACION EMPRESARIAL 2,8 Bogotá, D.C., Bogotá, D.C.",Requerimos para nuestro equipo de trabajo un Diseñador gráfico con experiencia en: Manejo de la suite de Adobe...,Presencial y remoto,Hace 5 días
Técnico de Mantenimiento Electrónico,"Seguridad de Occidente Ltda 4,4 Valle del Cauca, Cali","Empresa de seguridad electrónica, requiere Técnico y/o Tecnólogo en electrónica /mecatrónica/sistemas, redes de...",Hace 5 días
Arquitecto de software,"Mectronics 4,3 Bogotá, D.C., Bogotá, D.C.","Importante empresa prestadora de servicios requiere: -Formación: Ingeniero de Sistemas, Electrónico o carreras...",Remoto,Hace 5 días
Programador de Despachos,"Importante empresa del sector Atlántico, Barranquilla","Importante empresa, requiere para su equipo Programador de Despachos Profesional en ingeniera industrial o áreas...",Hace 5 días
Ingeniero de Aplicaciones Programación C# .Net,"Importante empresa del sector Bogotá, D.C., Bogotá, D.C.",Empresa del sector servicios busca Profesionales de Ingeniería de Sistemas o carreras a fines Experiencia mínima de 1...,Hace 5 días
